  0.1000000      3.2969252E-05
  0.2000000      1.3131763E-04
  0.3000000      2.9336216E-04
  0.4000000      5.1628164E-04
  0.5000000      7.9610059E-04
  0.6000000      1.1276815E-03
  0.7000000      1.5047282E-03
  0.8000000      1.9198289E-03
  0.9000000      2.3645372E-03
   1.000000      2.8294888E-03
   1.100000      3.3045905E-03
   1.200000      3.7792525E-03
   1.300000      4.2426577E-03
   1.400000      4.6840860E-03
   1.500000      5.0932476E-03
   1.600000      5.4606269E-03
   1.700000      5.7777949E-03
   1.800000      6.0377247E-03
   1.900000      6.2350044E-03
   2.000000      6.3660298E-03
   2.100000      6.4290930E-03
   2.200000      6.4244037E-03
   2.300000      6.3540181E-03
   2.400000      6.2216949E-03
   2.500000      6.0326890E-03
   2.600000      5.7935002E-03
   2.700000      5.5115512E-03
   2.800000      5.1948912E-03
   2.900000      4.8518591E-03
   3.000000      4.4907932E-03
   3.100000      4.1197357E-03
   3.200000      3.7461952E-03
   3.300000      3.3769603E-03
   3.400000      3.0179473E-03
   3.500000      2.6741193E-03
   3.600000      2.3494298E-03
   3.700000      2.0468377E-03
   3.800000      1.7683510E-03
   3.900000      1.5150909E-03
   4.000000      1.2874031E-03
   4.100000      1.0849589E-03
   4.200000      9.0687809E-04
   4.300000      7.5185904E-04
   4.400000      6.1828096E-04
   4.500000      5.0432002E-04
   4.600000      4.0804155E-04
   4.700000      3.2748026E-04
   4.800000      2.6070603E-04
   4.900000      2.0587457E-04
   5.000000      1.6126399E-04
   5.100000      1.2530010E-04
   5.200000      9.6568518E-05
   5.300000      7.3821095E-05
   5.400000      5.5972232E-05
   5.500000      4.2091640E-05
   5.600000      3.1392650E-05
   5.700000      2.3218949E-05
   5.800000      1.7029906E-05
   5.900000      1.2385096E-05
   6.000000      8.9302139E-06
   6.100000      6.3833750E-06
   6.200000      4.5227830E-06
   6.300000      3.1758711E-06
   6.400000      2.2097233E-06
   6.500000      1.5231319E-06
   6.600000      1.0397997E-06
   6.700000      7.0281271E-07
   6.800000      4.7016314E-07
   6.900000      3.1115837E-07
   7.000000      2.0361209E-07
