  0.1000000      0.6497999      4.2224000E-03
  0.2000000      0.6466609      1.6726816E-02
  0.3000000      0.6414629      3.7032716E-02
  0.4000000      0.6342557      6.4364851E-02
  0.5000000      0.6251082      9.7690076E-02
  0.6000000      0.6141070      0.1357659    
  0.7000000      0.6013548      0.1771975    
  0.8000000      0.5869695      0.2205012    
  0.9000000      0.5710817      0.2641688    
   1.000000      0.5538331      0.3067311    
   1.100000      0.5353743      0.3468170    
   1.200000      0.5158627      0.3832046    
   1.300000      0.4954601      0.4148624    
   1.400000      0.4743306      0.4409795    
   1.500000      0.4526387      0.4609841    
   1.600000      0.4305466      0.4745481    
   1.700000      0.4082128      0.4815828    
   1.800000      0.3857899      0.4822218    
   1.900000      0.3634237      0.4767972    
   2.000000      0.3412507      0.4658083    
   2.100000      0.3193977      0.4498859    
   2.200000      0.2979807      0.4297556    
   2.300000      0.2771037      0.4062004    
   2.400000      0.2568588      0.3800244    
   2.500000      0.2373256      0.3520216    
   2.600000      0.2185710      0.3229475    
   2.700000      0.2006498      0.2934979    
   2.800000      0.1836043      0.2642905    
   2.900000      0.1674653      0.2358552    
   3.000000      0.1522526      0.2086276    
   3.100000      0.1379757      0.1829484    
   3.200000      0.1246346      0.1590658    
   3.300000      0.1122205      0.1371427    
   3.400000      0.1007173      0.1172644    
   3.500000      9.0101905E-02  9.9449821E-02
   3.600000      8.0345497E-02  8.3661973E-02
   3.700000      7.1414657E-02  6.9819734E-02
   3.800000      6.3271917E-02  5.7808165E-02
   3.900000      5.5876929E-02  4.7489140E-02
   4.000000      4.9187236E-02  3.8710147E-02
   4.100000      4.3158855E-02  3.1311765E-02
   4.200000      3.7747256E-02  2.5134452E-02
   4.300000      3.2907795E-02  2.0023249E-02
   4.400000      2.8596338E-02  1.5831651E-02
   4.500000      2.4769643E-02  1.2424088E-02
   4.600000      2.1385893E-02  9.6776616E-03
   4.700000      1.8404853E-02  7.4827364E-03
   4.800000      1.5788320E-02  5.7432051E-03
   4.900000      1.3500105E-02  4.3758904E-03
   5.000000      1.1506325E-02  3.3098876E-03
   5.100000      9.7753825E-03  2.4854662E-03
   5.200000      8.2780579E-03  1.8529497E-03
   5.300000      6.9875000E-03  1.3714988E-03
   5.400000      5.8791260E-03  1.0078899E-03
   5.500000      4.9306266E-03  7.3541014E-04
   5.600000      4.1218209E-03  5.3278782E-04
   5.700000      3.4345824E-03  3.8326363E-04
   5.800000      2.8527055E-03  2.7375994E-04
   5.900000      2.3617721E-03  1.9416906E-04
   6.000000      1.9490224E-03  1.3675279E-04
   6.100000      1.6032228E-03  9.5641735E-05
   6.200000      1.3145235E-03  6.6423250E-05
   6.300000      1.0743393E-03  4.5810393E-05
   6.400000      8.7520934E-04  3.1375010E-05
   6.500000      7.1069138E-04  2.1339725E-05
   6.600000      5.7523802E-04  1.4413950E-05
   6.700000      4.6410062E-04  9.6688309E-06
   6.800000      3.7322839E-04  6.4412061E-06
   6.900000      2.9918199E-04  4.2615648E-06
   7.000000      2.3905281E-04  2.8001659E-06
   7.100000      1.9039278E-04  1.8273328E-06
   7.200000      1.5114863E-04  1.1843321E-06
   7.300000      1.1960708E-04  7.6235892E-07
   7.400000      9.4342526E-05  4.8739207E-07
   7.500000      7.4174772E-05  3.0948169E-07
   7.600000      5.8130234E-05  1.9517820E-07
   7.700000      4.5409506E-05  1.2225736E-07
   7.800000      3.5358044E-05  7.6061646E-08
   7.900000      2.7442833E-05  4.7001539E-08
   8.000000      2.1230866E-05  2.8847978E-08
   8.100000      1.6372058E-05  1.7586387E-08
   8.200000      1.2584547E-05  1.0648854E-08
   8.300000      9.6420636E-06  6.4046612E-09
   8.400001      7.3637589E-06  3.8261128E-09
   8.500000      5.6056706E-06  2.2703510E-09
   8.600000      4.2535657E-06  1.3381453E-09
   8.700000      3.2172027E-06  7.8342122E-10
   8.800000      2.4254909E-06  4.5558002E-10
   8.900001      1.8227155E-06  2.6315874E-10
   9.000000      1.3653278E-06  1.5099372E-10
   9.100000      1.0194178E-06  8.6057203E-11
   9.200000      7.5869559E-07  4.8720389E-11
   9.300000      5.6283159E-07  2.7398252E-11
   9.400001      4.1618591E-07  1.5304900E-11
   9.500000      3.0675776E-07  8.4925539E-12
   9.600000      2.2537290E-07  4.6810780E-12
   9.700000      1.6504619E-07  2.5630344E-12
   9.800000      1.2047764E-07  1.3940073E-12
   9.900001      8.7660716E-08  7.5314825E-13
   10.00000      6.3577652E-08  4.0421179E-13
