  0.1000000      1.1697028E-04
  0.2000000      4.6304931E-04
  0.3000000      1.0239906E-03
  0.4000000      1.7768641E-03
  0.5000000      2.6912214E-03
  0.6000000      3.7306265E-03
  0.7000000      4.8544444E-03
  0.8000000      6.0198032E-03
  0.9000000      7.1835751E-03
   1.000000      8.3043044E-03
   1.100000      9.3439613E-03
   1.200000      1.0269395E-02
   1.300000      1.1053515E-02
   1.400000      1.1676037E-02
   1.500000      1.2123896E-02
   1.600000      1.2391231E-02
   1.700000      1.2479051E-02
   1.800000      1.2394600E-02
   1.900000      1.2150467E-02
   2.000000      1.1763557E-02
   2.100000      1.1253935E-02
   2.200000      1.0643710E-02
   2.300000      9.9558802E-03
   2.400000      9.2133423E-03
   2.500000      8.4380116E-03
   2.600000      7.6500890E-03
   2.700000      6.8675489E-03
   2.800000      6.1057513E-03
   2.900000      5.3772754E-03
   3.000000      4.6918769E-03
   3.100000      4.0565771E-03
   3.200000      3.4758663E-03
   3.300000      2.9519736E-03
   3.400000      2.4851814E-03
   3.500000      2.0741806E-03
   3.600000      1.7164071E-03
   3.700000      1.4083750E-03
   3.800000      1.1459768E-03
   3.900000      9.2475343E-04
   4.000000      7.4011611E-04
   4.100000      5.8752310E-04
   4.200000      4.6262270E-04
   4.300000      3.6135333E-04
   4.400000      2.8000213E-04
   4.500000      2.1524676E-04
   4.600000      1.6416360E-04
   4.700000      1.2422280E-04
   4.800000      9.3266717E-05
   4.900000      6.9481663E-05
   5.000000      5.1362455E-05
   5.100000      3.7676331E-05
   5.200000      2.7425300E-05
   5.300000      1.9811054E-05
   5.400000      1.4202004E-05
   5.500000      1.0103869E-05
   5.600000      7.1340110E-06
   5.700000      4.9991472E-06
   5.800000      3.4768559E-06
   5.900000      2.4000076E-06
   6.000000      1.6443134E-06
   6.100000      1.1181736E-06
   6.200000      7.5473406E-07
   6.300000      5.0564825E-07
   6.400000      3.3626202E-07
   6.500000      2.2196805E-07
   6.600000      1.4544258E-07
   6.700000      9.4599223E-08
   6.800000      6.1077934E-08
   6.900000      3.9146059E-08
   7.000000      2.4905949E-08
